source,id,kp,dir,t_ms,theta,v
test kp20.txt,2,-20.0,1,274.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,275.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,276.000,0.102,0.317
test kp20.txt,2,-20.0,1,277.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,278.000,0.0973,-0.313
test kp20.txt,2,-20.0,1,279.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,280.000,0.0966,-0.328
test kp20.txt,2,-20.0,1,281.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,282.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,283.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,284.000,0.1035,0.347
test kp20.txt,2,-20.0,1,285.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,286.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,287.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,288.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,289.000,0.1009,0.296
test kp20.txt,2,-20.0,1,290.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,291.000,0.102,0.317
test kp20.txt,2,-20.0,1,292.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,293.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,294.000,0.1031,0.339
test kp20.txt,2,-20.0,1,295.000,0.098,-0.299
test kp20.txt,2,-20.0,1,296.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,297.000,0.1006,0.288
test kp20.txt,2,-20.0,1,298.000,0.1006,0.288
test kp20.txt,2,-20.0,1,299.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,300.000,0.1017,0.31
test kp20.txt,2,-20.0,1,301.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,302.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,303.000,0.1013,0.303
test kp20.txt,2,-20.0,1,304.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,305.000,0.1006,0.288
test kp20.txt,2,-20.0,1,306.000,0.1009,0.296
test kp20.txt,2,-20.0,1,307.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,308.000,0.1006,0.288
test kp20.txt,2,-20.0,1,309.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,310.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,311.000,0.1009,0.296
test kp20.txt,2,-20.0,1,312.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,313.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,314.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,315.000,0.102,0.317
test kp20.txt,2,-20.0,1,316.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,317.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,318.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,319.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,320.000,0.098,-0.299
test kp20.txt,2,-20.0,1,321.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,322.000,0.098,-0.299
test kp20.txt,2,-20.0,1,323.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,324.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,325.000,0.1006,0.288
test kp20.txt,2,-20.0,1,326.000,0.1002,0.281
test kp20.txt,2,-20.0,1,327.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,328.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,329.000,0.1009,0.296
test kp20.txt,2,-20.0,1,330.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,331.000,0.117,0.616
test kp20.txt,2,-20.0,1,332.000,0.0966,-0.328
test kp20.txt,2,-20.0,1,333.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,334.000,0.102,0.317
test kp20.txt,2,-20.0,1,335.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,336.000,0.1013,0.303
test kp20.txt,2,-20.0,1,337.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,338.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,339.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,340.000,0.0966,-0.328
test kp20.txt,2,-20.0,1,341.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,342.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,343.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,344.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,345.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,346.000,0.1006,0.288
test kp20.txt,2,-20.0,1,347.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,348.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,349.000,0.1009,0.296
test kp20.txt,2,-20.0,1,350.000,0.1013,0.303
test kp20.txt,2,-20.0,1,351.000,0.098,-0.299
test kp20.txt,2,-20.0,1,352.000,0.0973,-0.313
test kp20.txt,2,-20.0,1,353.000,0.1024,0.325
test kp20.txt,2,-20.0,1,354.000,0.1006,0.288
test kp20.txt,2,-20.0,1,355.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,356.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,357.000,0.102,0.317
test kp20.txt,2,-20.0,1,358.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,359.000,0.0955,-0.35
test kp20.txt,2,-20.0,1,360.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,361.000,0.1013,0.303
test kp20.txt,2,-20.0,1,362.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,363.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,364.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,365.000,0.1017,0.31
test kp20.txt,2,-20.0,1,366.000,0.1006,0.288
test kp20.txt,2,-20.0,1,367.000,0.1028,0.332
test kp20.txt,2,-20.0,1,368.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,369.000,0.1013,0.303
test kp20.txt,2,-20.0,1,370.000,0.1006,0.288
test kp20.txt,2,-20.0,1,371.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,372.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,373.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,374.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,375.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,376.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,377.000,0.1009,0.296
test kp20.txt,2,-20.0,1,378.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,379.000,0.0973,-0.313
test kp20.txt,2,-20.0,1,380.000,0.1006,0.288
test kp20.txt,2,-20.0,1,381.000,0.1013,0.303
test kp20.txt,2,-20.0,1,382.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,383.000,0.1013,0.303
test kp20.txt,2,-20.0,1,384.000,0.1006,0.288
test kp20.txt,2,-20.0,1,385.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,386.000,0.0962,-0.335
test kp20.txt,2,-20.0,1,387.000,0.0936,-0.386
test kp20.txt,2,-20.0,1,388.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,389.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,390.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,391.000,0.1009,0.296
test kp20.txt,2,-20.0,1,392.000,0.102,0.317
test kp20.txt,2,-20.0,1,393.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,394.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,395.000,0.0973,-0.313
test kp20.txt,2,-20.0,1,396.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,397.000,0.0962,-0.335
test kp20.txt,2,-20.0,1,398.000,0.1006,0.288
test kp20.txt,2,-20.0,1,399.000,0.1013,0.303
test kp20.txt,2,-20.0,1,400.000,0.1013,0.303
test kp20.txt,2,-20.0,1,401.000,0.1006,0.288
test kp20.txt,2,-20.0,1,402.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,403.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,404.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,405.000,0.1017,0.31
test kp20.txt,2,-20.0,1,406.000,0.102,0.317
test kp20.txt,2,-20.0,1,407.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,408.000,0.1017,0.31
test kp20.txt,2,-20.0,1,409.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,410.000,0.1042,0.361
test kp20.txt,2,-20.0,1,411.000,0.0966,-0.328
test kp20.txt,2,-20.0,1,412.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,413.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,414.000,0.098,-0.299
test kp20.txt,2,-20.0,1,415.000,0.1049,0.376
test kp20.txt,2,-20.0,1,416.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,417.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,418.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,419.000,0.1009,0.296
test kp20.txt,2,-20.0,1,420.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,421.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,422.000,0.1006,0.288
test kp20.txt,2,-20.0,1,423.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,424.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,425.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,426.000,0.1009,0.296
test kp20.txt,2,-20.0,1,427.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,428.000,0.1002,0.281
test kp20.txt,2,-20.0,1,429.000,0.098,-0.299
test kp20.txt,2,-20.0,1,430.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,431.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,432.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,433.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,434.000,0.1038,0.354
test kp20.txt,2,-20.0,1,435.000,0.1006,0.288
test kp20.txt,2,-20.0,1,436.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,437.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,438.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,439.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,440.000,0.1024,0.325
test kp20.txt,2,-20.0,1,441.000,0.1035,0.347
test kp20.txt,2,-20.0,1,442.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,443.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,444.000,0.1031,0.339
test kp20.txt,2,-20.0,1,445.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,446.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,447.000,0.1013,0.303
test kp20.txt,2,-20.0,1,448.000,0.1006,0.288
test kp20.txt,2,-20.0,1,449.000,0.1031,0.339
test kp20.txt,2,-20.0,1,450.000,0.1013,0.303
test kp20.txt,2,-20.0,1,451.000,0.0842,-0.576
test kp20.txt,2,-20.0,1,452.000,0.1002,0.281
test kp20.txt,2,-20.0,1,453.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,454.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,455.000,0.098,-0.299
test kp20.txt,2,-20.0,1,456.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,457.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,458.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,459.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,460.000,0.0962,-0.335
test kp20.txt,2,-20.0,1,461.000,0.1006,0.288
test kp20.txt,2,-20.0,1,462.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,463.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,464.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,465.000,0.102,0.317
test kp20.txt,2,-20.0,1,466.000,0.1009,0.296
test kp20.txt,2,-20.0,1,467.000,0.1024,0.325
test kp20.txt,2,-20.0,1,468.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,469.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,470.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,471.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,472.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,473.000,0.1006,0.288
test kp20.txt,2,-20.0,1,474.000,0.0962,-0.335
test kp20.txt,2,-20.0,1,475.000,0.1013,0.303
test kp20.txt,2,-20.0,1,476.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,477.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,478.000,0.1013,0.303
test kp20.txt,2,-20.0,1,479.000,0.1013,0.303
test kp20.txt,2,-20.0,1,480.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,481.000,0.1009,0.296
test kp20.txt,2,-20.0,1,482.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,483.000,0.1013,0.303
test kp20.txt,2,-20.0,1,484.000,0.0966,-0.328
test kp20.txt,2,-20.0,1,485.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,486.000,0.1006,0.288
test kp20.txt,2,-20.0,1,487.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,488.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,489.000,0.1006,0.288
test kp20.txt,2,-20.0,1,490.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,491.000,0.1028,0.332
test kp20.txt,2,-20.0,1,492.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,493.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,494.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,495.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,496.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,497.000,0.102,0.317
test kp20.txt,2,-20.0,1,498.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,499.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,500.000,0.1006,0.288
test kp20.txt,2,-20.0,1,501.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,502.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,503.000,0.1017,0.31
test kp20.txt,2,-20.0,1,504.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,505.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,506.000,0.1013,0.303
test kp20.txt,2,-20.0,1,507.000,0.1013,0.303
test kp20.txt,2,-20.0,1,508.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,509.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,510.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,511.000,0.1038,0.354
test kp20.txt,2,-20.0,1,512.000,0.102,0.317
test kp20.txt,2,-20.0,1,513.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,514.000,0.1031,0.339
test kp20.txt,2,-20.0,1,515.000,0.1024,0.325
test kp20.txt,2,-20.0,1,516.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,517.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,518.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,519.000,0.1006,0.288
test kp20.txt,2,-20.0,1,520.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,521.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,522.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,523.000,0.1079,0.434
test kp20.txt,2,-20.0,1,524.000,0.0955,-0.35
test kp20.txt,2,-20.0,1,525.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,526.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,527.000,0.1013,0.303
test kp20.txt,2,-20.0,1,528.000,0.0904,-0.452
test kp20.txt,2,-20.0,1,529.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,530.000,0.1024,0.325
test kp20.txt,2,-20.0,1,531.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,532.000,0.1006,0.288
test kp20.txt,2,-20.0,1,533.000,0.1006,0.288
test kp20.txt,2,-20.0,1,534.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,535.000,0.1017,0.31
test kp20.txt,2,-20.0,1,536.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,537.000,0.102,0.317
test kp20.txt,2,-20.0,1,538.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,539.000,0.1006,0.288
test kp20.txt,2,-20.0,1,540.000,0.102,0.317
test kp20.txt,2,-20.0,1,541.000,0.1028,0.332
test kp20.txt,2,-20.0,1,542.000,0.1013,0.303
test kp20.txt,2,-20.0,1,543.000,0.1009,0.296
test kp20.txt,2,-20.0,1,544.000,0.1017,0.31
test kp20.txt,2,-20.0,1,545.000,0.1009,0.296
test kp20.txt,2,-20.0,1,546.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,547.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,548.000,0.0966,-0.328
test kp20.txt,2,-20.0,1,549.000,0.1013,0.303
test kp20.txt,2,-20.0,1,550.000,0.1028,0.332
test kp20.txt,2,-20.0,1,551.000,0.1013,0.303
test kp20.txt,2,-20.0,1,552.000,0.1049,0.376
test kp20.txt,2,-20.0,1,553.000,0.1009,0.296
test kp20.txt,2,-20.0,1,554.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,555.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,556.000,0.1002,0.281
test kp20.txt,2,-20.0,1,557.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,558.000,0.098,-0.299
test kp20.txt,2,-20.0,1,559.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,560.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,561.000,0.1013,0.303
test kp20.txt,2,-20.0,1,562.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,563.000,0.1013,0.303
test kp20.txt,2,-20.0,1,564.000,0.1009,0.296
test kp20.txt,2,-20.0,1,565.000,0.0955,-0.35
test kp20.txt,2,-20.0,1,566.000,0.102,0.317
test kp20.txt,2,-20.0,1,567.000,0.1009,0.296
test kp20.txt,2,-20.0,1,568.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,569.000,0.1006,0.288
test kp20.txt,2,-20.0,1,570.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,571.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,572.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,573.000,0.1006,0.288
test kp20.txt,2,-20.0,1,574.000,0.098,-0.299
test kp20.txt,2,-20.0,1,575.000,0.1006,0.288
test kp20.txt,2,-20.0,1,576.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,577.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,578.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,579.000,0.1006,0.288
test kp20.txt,2,-20.0,1,580.000,0.1057,0.39
test kp20.txt,2,-20.0,1,581.000,0.1006,0.288
test kp20.txt,2,-20.0,1,582.000,0.1009,0.296
test kp20.txt,2,-20.0,1,583.000,0.0995,-0.27
test kp20.txt,2,-20.0,1,584.000,0.1028,0.332
test kp20.txt,2,-20.0,1,585.000,0.1013,0.303
test kp20.txt,2,-20.0,1,586.000,0.098,-0.299
test kp20.txt,2,-20.0,1,587.000,0.1009,0.296
test kp20.txt,2,-20.0,1,588.000,0.0958,-0.342
test kp20.txt,2,-20.0,1,589.000,0.1017,0.31
test kp20.txt,2,-20.0,1,590.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,591.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,592.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,593.000,0.098,-0.299
test kp20.txt,2,-20.0,1,594.000,0.1013,0.303
test kp20.txt,2,-20.0,1,595.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,596.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,597.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,598.000,0.102,0.317
test kp20.txt,2,-20.0,1,599.000,0.1017,0.31
